State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Price Date
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"2,205.00","2,660.00","2,430.00",Rs./Quintal,2022-03-26
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Cereals,Wheat,Kalyan,FAQ,"1,660.00","2,905.00","2,285.00",Rs./Quintal,2022-03-26
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,330.00","2,467.00","2,400.00",Rs./Quintal,2022-03-26
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,330.00","2,467.00","2,400.00",Rs./Quintal,2022-03-26
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,100.00","2,350.00","2,225.00",Rs./Quintal,2022-03-26
Gujarat,Mehsana,Visnagar APMC,Cereals,Wheat,Other,FAQ,"2,160.00","2,560.00","2,360.00",Rs./Quintal,2022-03-26
Gujarat,Panchmahals,Godhra APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,050.00","2,150.00","2,100.00",Rs./Quintal,2022-03-26
Gujarat,Panchmahals,Godhra(Timbaroad) APMC,Cereals,Wheat,Medium,FAQ,"2,050.00","2,190.00","2,105.00",Rs./Quintal,2022-03-26
Gujarat,Panchmahals,Gogamba APMC,Cereals,Wheat,Other,FAQ,"1,900.00","2,050.00","2,020.00",Rs./Quintal,2022-03-26
Gujarat,Panchmahals,Morva Hafad APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,100.00","2,050.00",Rs./Quintal,2022-03-26
Gujarat,Patan,Patan APMC,Cereals,Wheat,Other,FAQ,"2,075.00","2,630.00","2,355.00",Rs./Quintal,2022-03-26
Gujarat,Patan,Sami APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,250.00","2,125.00",Rs./Quintal,2022-03-26
Gujarat,Patan,Siddhpur APMC,Cereals,Wheat,Hybrid,FAQ,"2,145.00","2,900.00","2,522.00",Rs./Quintal,2022-03-26
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"2,030.00","2,305.00","2,230.00",Rs./Quintal,2022-03-26
Gujarat,Sabarkantha,Bhiloda APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,875.00","2,563.00",Rs./Quintal,2022-03-26
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"2,150.00","2,400.00","2,300.00",Rs./Quintal,2022-03-26
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"2,275.00","3,205.00","2,740.00",Rs./Quintal,2022-03-26
Gujarat,Sabarkantha,Modasa APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,140.00","2,555.00","2,350.00",Rs./Quintal,2022-03-26
Gujarat,Sabarkantha,Modasa(Tintoi) APMC,Cereals,Wheat,Lokwan,FAQ,"2,035.00","2,450.00","2,240.00",Rs./Quintal,2022-03-26
Gujarat,Sabarkantha,Talod APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,675.00","2,438.00",Rs./Quintal,2022-03-26
Gujarat,Surendranagar,Chotila APMC,Cereals,Wheat,Local,FAQ,"2,000.00","2,500.00","2,250.00",Rs./Quintal,2022-03-26
Gujarat,Surendranagar,Dasada Patadi APMC,Cereals,Wheat,147 Average,FAQ,"2,025.00","2,375.00","2,200.00",Rs./Quintal,2022-03-26
Gujarat,Ahmedabad,Sanad APMC,Cereals,Wheat,Sharbati,FAQ,"2,195.00","2,860.00","2,527.00",Rs./Quintal,2022-03-28
Gujarat,Anand,Umreth APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,250.00","2,240.00",Rs./Quintal,2022-03-28
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"2,150.00","2,715.00","2,350.00",Rs./Quintal,2022-03-28
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,700.00","2,200.00","1,900.00",Rs./Quintal,2022-03-28
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"2,260.00","2,845.00","2,500.00",Rs./Quintal,2022-03-28
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,250.00","2,376.00","2,310.00",Rs./Quintal,2022-03-28
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,250.00","2,376.00","2,310.00",Rs./Quintal,2022-03-28
Gujarat,Gandhinagar,Randheja(Chiloda) APMC,Cereals,Wheat,147 Average,FAQ,"2,275.00","2,275.00","2,275.00",Rs./Quintal,2022-03-28
Gujarat,Kachchh,Rapar APMC,Cereals,Wheat,Local,FAQ,"2,355.00",0,"2,355.00",Rs./Quintal,2022-03-28
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,100.00","2,350.00","2,225.00",Rs./Quintal,2022-03-28
Gujarat,Kheda,Mehmadabad APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,000.00","2,050.00","2,025.00",Rs./Quintal,2022-03-28
Gujarat,Panchmahals,Godhra APMC,Cereals,Wheat,Medium,FAQ,"2,090.00","2,250.00","2,200.00",Rs./Quintal,2022-03-28
Gujarat,Panchmahals,Godhra Kakanpur APMC,Cereals,Wheat,Other,FAQ,"2,150.00","2,200.00","2,180.00",Rs./Quintal,2022-03-28
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"2,140.00","2,325.00","2,240.00",Rs./Quintal,2022-03-28
Gujarat,Sabarkantha,Bhiloda APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,850.00","2,525.00",Rs./Quintal,2022-03-28
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"2,150.00","2,450.00","2,250.00",Rs./Quintal,2022-03-28
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"2,250.00","2,925.00","2,588.00",Rs./Quintal,2022-03-28
Gujarat,Sabarkantha,Modasa APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,140.00","2,500.00","2,320.00",Rs./Quintal,2022-03-28
Gujarat,Sabarkantha,Modasa(Tintoi) APMC,Cereals,Wheat,Lokwan,FAQ,"2,035.00","2,400.00","2,215.00",Rs./Quintal,2022-03-28
Gujarat,Sabarkantha,Talod APMC,Cereals,Wheat,Other,FAQ,"2,190.00","2,800.00","2,495.00",Rs./Quintal,2022-03-28
Gujarat,Surendranagar,Vadhvan APMC,Cereals,Wheat,Other,FAQ,"2,505.00","2,755.00","2,630.00",Rs./Quintal,2022-03-28
Gujarat,Anand,Tarapur APMC,Cereals,Wheat,Other,FAQ,"1,600.00","4,425.00","2,371.00",Rs./Quintal,2022-03-29
Gujarat,Anand,Umreth APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,250.00","2,235.00",Rs./Quintal,2022-03-29
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,700.00","2,200.00","1,900.00",Rs./Quintal,2022-03-29
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"2,250.00","2,975.00","2,575.00",Rs./Quintal,2022-03-29
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,250.00","2,405.00","2,350.00",Rs./Quintal,2022-03-29
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,250.00","2,345.00","2,300.00",Rs./Quintal,2022-03-29
Gujarat,Dahod,Zalod(Sanjeli) APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,050.00","2,025.00",Rs./Quintal,2022-03-29
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,100.00","2,350.00","2,225.00",Rs./Quintal,2022-03-29
Gujarat,Kheda,Mehmadabad APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,000.00","2,050.00","2,025.00",Rs./Quintal,2022-03-29
Gujarat,Panchmahals,Godhra Kakanpur APMC,Cereals,Wheat,Other,FAQ,"2,100.00","2,200.00","2,150.00",Rs./Quintal,2022-03-29
Gujarat,Panchmahals,Godhra(Timbaroad) APMC,Cereals,Wheat,MP Lokwan,FAQ,"2,100.00","2,250.00","2,180.00",Rs./Quintal,2022-03-29
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"2,130.00","2,390.00","2,240.00",Rs./Quintal,2022-03-29
Gujarat,Sabarkantha,Bhiloda APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,850.00","2,525.00",Rs./Quintal,2022-03-29
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"2,150.00","2,375.00","2,300.00",Rs./Quintal,2022-03-29
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"2,250.00","2,975.00","2,613.00",Rs./Quintal,2022-03-29
Gujarat,Sabarkantha,Modasa APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,090.00","2,500.00","2,295.00",Rs./Quintal,2022-03-29
Gujarat,Sabarkantha,Modasa(Tintoi) APMC,Cereals,Wheat,Lokwan,FAQ,"2,000.00","2,400.00","2,190.00",Rs./Quintal,2022-03-29
Gujarat,Surat,Vyra APMC,Cereals,Wheat,Lok-1,FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,2022-03-29
Gujarat,Surendranagar,Vadhvan APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,2022-03-29
Gujarat,Anand,Umreth APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,250.00","2,240.00",Rs./Quintal,2022-03-30
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,700.00","2,200.00","1,900.00",Rs./Quintal,2022-03-30
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,250.00","2,541.00","2,450.00",Rs./Quintal,2022-03-30
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,250.00","2,350.00","2,300.00",Rs./Quintal,2022-03-30
Gujarat,Dahod,Zalod(Sanjeli) APMC,Cereals,Wheat,Other,FAQ,"1,975.00","2,000.00","1,987.00",Rs./Quintal,2022-03-30
Gujarat,Gandhinagar,Randheja(Chiloda) APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,325.00","2,262.50",Rs./Quintal,2022-03-30
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,050.00","2,300.00","2,175.00",Rs./Quintal,2022-03-30
Gujarat,Kheda,Mehmadabad APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,000.00","2,050.00","2,025.00",Rs./Quintal,2022-03-30
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"2,150.00","2,400.00","2,300.00",Rs./Quintal,2022-03-30
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"2,250.00","3,010.00","2,630.00",Rs./Quintal,2022-03-30
Gujarat,Sabarkantha,Modasa APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,090.00","2,475.00","2,280.00",Rs./Quintal,2022-03-30
Gujarat,Sabarkantha,Modasa(Tintoi) APMC,Cereals,Wheat,Lokwan,FAQ,"2,000.00","2,375.00","2,180.00",Rs./Quintal,2022-03-30
Gujarat,Surendranagar,Vadhvan APMC,Cereals,Wheat,Other,FAQ,"2,475.00","2,500.00","2,488.00",Rs./Quintal,2022-03-30
Gujarat,Anand,Tarapur APMC,Cereals,Wheat,Other,FAQ,"1,740.00","3,155.00","2,369.00",Rs./Quintal,2022-03-31
Gujarat,Anand,Umreth APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,250.00","2,240.00",Rs./Quintal,2022-03-31
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,700.00","2,200.00","1,900.00",Rs./Quintal,2022-03-31
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,250.00","2,491.00","2,400.00",Rs./Quintal,2022-03-31
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,250.00","2,450.00","2,375.00",Rs./Quintal,2022-03-31
Gujarat,Dahod,Zalod(Sanjeli) APMC,Cereals,Wheat,Other,FAQ,"1,975.00","2,000.00","1,987.00",Rs./Quintal,2022-03-31
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,050.00","2,300.00","2,175.00",Rs./Quintal,2022-03-31
Gujarat,Kheda,Mehmadabad APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,000.00","2,050.00","2,025.00",Rs./Quintal,2022-03-31
Gujarat,Panchmahals,Morva Hafad APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,100.00","2,050.00",Rs./Quintal,2022-03-31
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"2,150.00","2,400.00","2,300.00",Rs./Quintal,2022-03-31
Gujarat,Anand,Umreth APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,250.00","2,240.00",Rs./Quintal,2022-04-01
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"2,125.00","3,005.00","2,500.00",Rs./Quintal,2022-04-01
Gujarat,Banaskanth,Dhanera APMC,Cereals,Wheat,Other,FAQ,"2,095.00","2,400.00","2,245.00",Rs./Quintal,2022-04-01
Gujarat,Banaskanth,Palanpur APMC,Cereals,Wheat,Other,FAQ,"2,100.00","2,830.00","2,465.00",Rs./Quintal,2022-04-01
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"1,620.00","2,570.00","2,095.00",Rs./Quintal,2022-04-01
Gujarat,Banaskanth,Thara(Shihori) APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,125.00","2,062.50",Rs./Quintal,2022-04-01
Gujarat,Banaskanth,Vadgam APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,005.00","2,580.00","2,292.50",Rs./Quintal,2022-04-01
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,700.00","2,200.00","1,900.00",Rs./Quintal,2022-04-01
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,240.00","2,540.00","2,500.00",Rs./Quintal,2022-04-01
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,240.00","2,340.00","2,300.00",Rs./Quintal,2022-04-01
Gujarat,Dahod,Zalod(Sanjeli) APMC,Cereals,Wheat,Other,FAQ,"1,975.00","2,000.00","1,987.00",Rs./Quintal,2022-04-01
Gujarat,Junagarh,Junagadh APMC,Cereals,Wheat,Lokwan,FAQ,"2,175.00","2,320.00","2,200.00",Rs./Quintal,2022-04-01
Gujarat,Junagarh,Junagadh APMC,Cereals,Wheat,Sharbati,FAQ,"2,200.00","2,505.00","2,300.00",Rs./Quintal,2022-04-01
Gujarat,Junagarh,Visavadar APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,950.00","2,300.00","2,125.00",Rs./Quintal,2022-04-01
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,050.00","2,300.00","2,175.00",Rs./Quintal,2022-04-01
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"2,075.00","2,275.00","2,140.00",Rs./Quintal,2022-04-01
Gujarat,Panchmahals,Morva Hafad APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,050.00","2,025.00",Rs./Quintal,2022-04-01
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Lokwan,FAQ,"2,000.00","2,060.00","2,030.00",Rs./Quintal,2022-04-01
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"2,050.00","2,110.00","2,080.00",Rs./Quintal,2022-04-01
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"2,105.00","2,275.00","2,190.00",Rs./Quintal,2022-04-01
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"2,150.00","2,400.00","2,250.00",Rs./Quintal,2022-04-01
Gujarat,Surendranagar,Chotila APMC,Cereals,Wheat,Local,FAQ,"2,000.00","2,550.00","2,275.00",Rs./Quintal,2022-04-01
Gujarat,Ahmedabad,Bavla APMC,Cereals,Wheat,Deshi,FAQ,"2,250.00","2,640.00","2,430.00",Rs./Quintal,2022-04-02
Gujarat,Ahmedabad,Bavla APMC,Cereals,Wheat,Milbar,FAQ,"2,145.00","2,240.00","2,190.00",Rs./Quintal,2022-04-02
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Lokwan,FAQ,"1,850.00","2,415.00","2,300.00",Rs./Quintal,2022-04-02
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"1,750.00","2,860.00","2,360.00",Rs./Quintal,2022-04-02
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"2,090.00","3,150.00","2,500.00",Rs./Quintal,2022-04-02
Gujarat,Banaskanth,Dhanera APMC,Cereals,Wheat,Other,FAQ,"2,050.00","2,305.00","2,175.00",Rs./Quintal,2022-04-02
Gujarat,Banaskanth,Lakhani APMC,Cereals,Wheat,Other,FAQ,"2,355.00","2,355.00","2,355.00",Rs./Quintal,2022-04-02
Gujarat,Banaskanth,Palanpur APMC,Cereals,Wheat,Other,FAQ,"2,105.00","2,540.00","2,322.00",Rs./Quintal,2022-04-02
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"2,110.00","2,575.00","2,342.50",Rs./Quintal,2022-04-02
Gujarat,Banaskanth,Thara(Shihori) APMC,Cereals,Wheat,Other,FAQ,"2,050.00","2,175.00","2,112.50",Rs./Quintal,2022-04-02
Gujarat,Banaskanth,Vadgam APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,085.00","2,500.00","2,292.50",Rs./Quintal,2022-04-02
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,230.00","2,540.00","2,500.00",Rs./Quintal,2022-04-02
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,230.00","2,340.00","2,300.00",Rs./Quintal,2022-04-02
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,550.00","2,375.00",Rs./Quintal,2022-04-02
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"2,150.00","2,400.00","2,275.00",Rs./Quintal,2022-04-02
Gujarat,Gandhinagar,Kalol APMC,Cereals,Wheat,Other,FAQ,"2,100.00","2,510.00","2,300.00",Rs./Quintal,2022-04-02
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"1,815.00","2,505.00","2,160.00",Rs./Quintal,2022-04-02
Gujarat,Junagarh,Bhesan APMC,Cereals,Wheat,Other,FAQ,"1,900.00","2,250.00","2,100.00",Rs./Quintal,2022-04-02
Gujarat,Junagarh,Junagadh APMC,Cereals,Wheat,Lokwan,FAQ,"2,175.00","2,280.00","2,200.00",Rs./Quintal,2022-04-02
Gujarat,Junagarh,Junagadh APMC,Cereals,Wheat,Sharbati,FAQ,"2,200.00","2,795.00","2,300.00",Rs./Quintal,2022-04-02
Gujarat,Junagarh,Visavadar APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,075.00","2,485.00","2,280.00",Rs./Quintal,2022-04-02
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"2,130.00","2,390.00","2,225.00",Rs./Quintal,2022-04-02
Gujarat,Panchmahals,Godhra APMC,Cereals,Wheat,Medium,FAQ,"2,050.00","2,180.00","2,150.00",Rs./Quintal,2022-04-02
Gujarat,Panchmahals,Godhra Kakanpur APMC,Cereals,Wheat,Other,FAQ,"2,050.00","2,180.00","2,090.00",Rs./Quintal,2022-04-02
Gujarat,Panchmahals,Godhra(Timbaroad) APMC,Cereals,Wheat,Medium,FAQ,"2,050.00","2,190.00","2,100.00",Rs./Quintal,2022-04-02
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Lokwan,FAQ,"1,950.00","2,025.00","1,985.00",Rs./Quintal,2022-04-02
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"2,135.00","2,565.00","2,350.00",Rs./Quintal,2022-04-02
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"2,135.00","2,300.00","2,250.00",Rs./Quintal,2022-04-02
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 1,FAQ,"2,000.00","2,400.00","2,250.00",Rs./Quintal,2022-04-02
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 2,FAQ,"2,000.00","2,650.00","2,325.00",Rs./Quintal,2022-04-02
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Cereals,Wheat,Lokwan,FAQ,"2,050.00","2,255.00","2,175.00",Rs./Quintal,2022-04-02
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Cereals,Wheat,Other,FAQ,"2,125.00","2,430.00","2,325.00",Rs./Quintal,2022-04-02
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"2,200.00","2,340.00","2,260.00",Rs./Quintal,2022-04-02
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"2,240.00","2,550.00","2,375.00",Rs./Quintal,2022-04-02
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"2,100.00","2,450.00","2,250.00",Rs./Quintal,2022-04-02
Gujarat,Sabarkantha,Talod APMC,Cereals,Wheat,Other,FAQ,"2,075.00","2,675.00","2,375.00",Rs./Quintal,2022-04-02
Gujarat,Ahmedabad,Bavla APMC,Cereals,Wheat,Deshi,FAQ,"2,175.00","2,255.00","2,210.00",Rs./Quintal,2022-04-04
Gujarat,Ahmedabad,Bavla APMC,Cereals,Wheat,Milbar,FAQ,"2,300.00","2,800.00","2,475.00",Rs./Quintal,2022-04-04
Gujarat,Ahmedabad,Sanad APMC,Cereals,Wheat,Sharbati,FAQ,"2,150.00","2,880.00","2,515.00",Rs./Quintal,2022-04-04
Gujarat,Amreli,APMC Bagasara,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,190.00","2,475.00","2,332.00",Rs./Quintal,2022-04-04
Gujarat,Amreli,Dhari APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,125.00","2,125.00","2,125.00",Rs./Quintal,2022-04-04
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"1,500.00","2,750.00","2,125.00",Rs./Quintal,2022-04-04
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"2,255.00","3,260.00","2,758.00",Rs./Quintal,2022-04-04
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Lokwan,FAQ,"2,150.00","2,850.00","2,500.00",Rs./Quintal,2022-04-04
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Bansi,FAQ,"2,130.00","2,130.00","2,130.00",Rs./Quintal,2022-04-04
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Lokwan,FAQ,"1,750.00","2,470.00","2,320.00",Rs./Quintal,2022-04-04
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"1,775.00","3,035.00","2,415.00",Rs./Quintal,2022-04-04
Gujarat,Anand,Umreth APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,250.00","2,240.00",Rs./Quintal,2022-04-04
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"2,105.00","3,165.00","2,555.00",Rs./Quintal,2022-04-04
Gujarat,Banaskanth,Deesa(Bhildi) APMC,Cereals,Wheat,Other,FAQ,"2,110.00","2,175.00","2,150.00",Rs./Quintal,2022-04-04
Gujarat,Banaskanth,Dhanera APMC,Cereals,Wheat,Other,FAQ,"2,100.00","2,625.00","2,360.00",Rs./Quintal,2022-04-04
Gujarat,Banaskanth,Lakhani APMC,Cereals,Wheat,Other,FAQ,"2,475.00","2,475.00","2,475.00",Rs./Quintal,2022-04-04
Gujarat,Banaskanth,Palanpur APMC,Cereals,Wheat,Other,FAQ,"2,075.00","3,150.00","2,612.00",Rs./Quintal,2022-04-04
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"2,115.00","2,780.00","2,447.50",Rs./Quintal,2022-04-04
Gujarat,Banaskanth,Thara(Shihori) APMC,Cereals,Wheat,Other,FAQ,"2,125.00","2,225.00","2,175.00",Rs./Quintal,2022-04-04
Gujarat,Banaskanth,Tharad APMC,Cereals,Wheat,Other,FAQ,"2,135.00","2,255.00","2,195.00",Rs./Quintal,2022-04-04
Gujarat,Banaskanth,Vadgam APMC,Cereals,Wheat,Other,FAQ,"2,180.00","2,645.00","2,412.50",Rs./Quintal,2022-04-04
Gujarat,Banaskanth,Vav APMC,Cereals,Wheat,Other,FAQ,"1,975.00","2,250.00","2,112.50",Rs./Quintal,2022-04-04
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,700.00","2,100.00","1,900.00",Rs./Quintal,2022-04-04
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"2,275.00","2,925.00","2,625.00",Rs./Quintal,2022-04-04
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Cereals,Wheat,Kalyan,FAQ,"1,500.00","3,705.00","2,605.00",Rs./Quintal,2022-04-04
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,220.00","2,540.00","2,500.00",Rs./Quintal,2022-04-04
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,220.00","2,340.00","2,300.00",Rs./Quintal,2022-04-04
Gujarat,Dahod,Zalod(Sanjeli) APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,025.00","2,012.00",Rs./Quintal,2022-04-04
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"2,150.00","2,680.00","2,415.00",Rs./Quintal,2022-04-04
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"2,125.00","2,450.00","2,287.00",Rs./Quintal,2022-04-04
Gujarat,Gandhinagar,Kalol APMC,Cereals,Wheat,Other,FAQ,"2,100.00","2,625.00","2,350.00",Rs./Quintal,2022-04-04
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"2,050.00","2,840.00","2,275.00",Rs./Quintal,2022-04-04
Gujarat,Gir Somnath,Kodinar APMC,Cereals,Wheat,Lokwan,FAQ,"2,000.00","2,450.00","2,250.00",Rs./Quintal,2022-04-04
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"1,830.00","2,375.00","2,105.00",Rs./Quintal,2022-04-04
Gujarat,Junagarh,Visavadar APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,050.00","2,400.00","2,225.00",Rs./Quintal,2022-04-04
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,050.00","2,300.00","2,175.00",Rs./Quintal,2022-04-04
